date,open,close,high,low,volume,amount,symbol
20170309,286.27,285.57,286.58,285.49,2187000,257950444.0,000832.SH
20170310,285.6,284.97,285.62,284.63,3957200,462243648.0,000832.SH
20170313,285.28,285.89,286.07,284.93,5912000,725054352.0,000832.SH
20170314,286.03,285.47,286.31,285.42,2325600,280927648.0,000832.SH
20170315,285.52,285.24,285.56,285.09,2213200,268940688.0,000832.SH
20170316,285.24,285.22,285.76,284.82,1683700,203443602.0,000832.SH
20170317,285.22,284.11,285.35,283.7,1723200,207908451.0,000832.SH
20170320,284.21,283.71,284.7,283.52,1858400,220271612.0,000832.SH
20170321,283.76,284.39,284.45,283.5,3108900,381377920.0,000832.SH
20170322,284.51,283.7,284.51,283.12,4696100,563462192.0,000832.SH
20170323,283.74,283.8,284.11,283.23,2539400,299721088.0,000832.SH
20170324,283.79,285.83,285.99,283.75,4707100,581595984.0,000832.SH
20170327,285.88,285.47,286.95,285.35,3903200,474614288.0,000832.SH
20170328,285.45,285.09,285.76,284.64,1691900,197112370.0,000832.SH
20170329,285.08,284.96,285.7,284.51,2494600,297436944.0,000832.SH
20170330,284.96,283.79,285.23,283.26,2398500,282662496.0,000832.SH
20170331,283.75,283.56,284.89,283.25,1979200,234739184.0,000832.SH
20170405,285.25,284.2,285.35,283.71,2658500,309553856.0,000832.SH
20170406,284.23,283.82,284.25,283.53,2582000,305143712.0,000832.SH
20170407,283.83,283.63,283.84,283.1,2113100,252945492.0,000832.SH
20170410,283.74,283.07,283.92,282.8,3055900,365365840.0,000832.SH
20170411,283.07,283.72,283.78,281.92,3659600,430746880.0,000832.SH
20170412,284.73,283.88,285.41,283.59,10277200,1260188848.0,000832.SH
20170413,283.86,283.77,283.97,283.26,7394700,911807888.0,000832.SH
20170414,283.69,282.37,283.98,282.31,2494700,293394240.0,000832.SH
20170417,282.36,279.52,282.36,279.34,7084200,822064624.0,000832.SH
20170418,279.62,279.72,280.33,279.21,3308000,379625824.0,000832.SH
20170419,279.72,279.64,279.91,278.46,2459400,280294880.0,000832.SH
20170420,279.67,280.75,281.08,279.67,3544300,425586912.0,000832.SH
20170421,280.91,280.49,281.48,279.27,1488300,174164353.0,000832.SH
20170424,280.48,277.77,280.52,277.45,2720800,317514976.0,000832.SH
20170425,277.87,278.43,279.16,277.87,2387200,283385984.0,000832.SH
20170426,278.42,280.08,280.43,278.42,5096400,637715504.0,000832.SH
20170427,280.13,280.47,280.69,278.72,3825600,447588576.0,000832.SH
20170428,280.78,281.44,281.89,280.42,4112400,476501760.0,000832.SH
20170502,281.94,280.95,282.27,280.71,4977200,556915584.0,000832.SH
20170503,281.38,281.36,281.43,280.94,8090000,956648784.0,000832.SH
20170504,281.71,281.3,281.89,281.17,6059700,717528256.0,000832.SH
20170505,281.22,280.6,281.39,280.48,6662800,782477376.0,000832.SH
20170508,278.47,276.3,278.47,276.07,17039600,1793051856.0,000832.SH
20170509,276.49,275.88,276.58,275.42,104514900,1117402528.0,000832.SH
20170510,275.99,274.92,276.4,274.78,91312500,1000342032.0,000832.SH
20170511,274.96,274.38,275.12,273.32,72491900,774944784.0,000832.SH
20170512,274.51,275.76,276.29,274.33,84121300,898940304.0,000832.SH
20170515,276.04,276.17,276.94,275.67,77120500,915179904.0,000832.SH
20170516,276.48,276.95,277.17,275.45,128101900,1605039104.0,000832.SH
20170517,277.16,277.06,277.99,276.67,79682900,947993584.0,000832.SH
20170518,277.28,276.77,277.39,276.57,86786900,1024075440.0,000832.SH
20170519,276.83,276.89,277.25,276.53,79006700,937991072.0,000832.SH
20170522,276.96,275.8,277.08,275.64,49876500,587472192.0,000832.SH
20170523,275.71,274.44,275.72,274.17,127890700,1564516656.0,000832.SH
20170524,274.43,274.09,274.53,273.59,66559200,778855552.0,000832.SH
20170525,274.27,276.23,276.44,274.05,117507100,1298014464.0,000832.SH
20170526,276.28,275.96,277.32,275.71,85273600,1006657888.0,000832.SH
20170531,276.2,276.75,277.22,276.2,79784400,923486832.0,000832.SH
20170601,276.82,277.03,277.25,276.51,73295200,849560256.0,000832.SH
20170602,277.13,277.06,277.61,276.61,59644100,690891152.0,000832.SH
20170605,277.06,277.06,277.5,276.75,53060100,609089904.0,000832.SH
20170606,277.2,278.41,278.42,277.09,50181200,592137424.0,000832.SH
20170607,278.58,280.67,280.98,278.53,78058700,888041248.0,000832.SH
20170608,280.71,280.7,281.01,280.11,49931800,571790400.0,000832.SH
20170609,280.78,282.89,283.01,280.54,88669000,939951280.0,000832.SH
20170612,283.01,283.41,284.0,282.72,61278300,686147536.0,000832.SH
20170613,283.48,284.36,284.61,283.48,55644200,618709408.0,000832.SH
20170614,284.32,283.57,284.44,283.17,44680300,516371840.0,000832.SH
20170615,283.4,284.02,284.36,282.79,45643900,493671520.0,000832.SH
20170616,283.93,283.97,284.89,283.83,39060100,449158512.0,000832.SH
20170619,284.01,287.22,287.25,283.93,86175900,1020560208.0,000832.SH
20170620,287.37,289.32,290.31,287.37,123507900,1434995504.0,000832.SH
20170621,291.0,289.58,291.22,288.25,106133900,1251821920.0,000832.SH
20170622,289.72,289.57,292.06,289.32,145011400,1698572752.0,000832.SH
20170623,289.51,289.72,290.58,288.63,92014100,1075153408.0,000832.SH
20170626,289.79,294.16,294.61,289.79,122073000,1486020080.0,000832.SH
20170627,294.26,294.67,295.0,293.77,75733400,887468144.0,000832.SH
20170628,294.59,293.05,295.09,293.05,78309600,882442416.0,000832.SH
20170629,293.07,291.67,294.47,291.16,69770400,805852240.0,000832.SH
20170630,291.66,290.66,291.69,288.93,62528100,709672400.0,000832.SH
20170703,290.7,291.26,291.64,290.26,83487600,898522544.0,000832.SH
20170704,291.24,290.99,291.62,290.66,41895000,472434688.0,000832.SH
20170705,291.01,292.3,292.46,290.87,86451400,960972656.0,000832.SH
20170706,292.31,292.18,293.56,292.09,69971500,770720992.0,000832.SH
20170707,292.22,292.45,292.59,291.85,42448400,474283776.0,000832.SH
20170710,292.26,291.56,293.09,291.4,84361900,977985504.0,000832.SH
20170711,291.59,292.34,293.46,291.36,87720600,958271328.0,000832.SH
20170712,292.36,292.1,295.27,291.31,96311400,1052575072.0,000832.SH
20170713,292.02,294.89,295.06,292.02,76348700,852652928.0,000832.SH
20170714,295.0,297.5,297.71,295.0,51762200,576547504.0,000832.SH
20170717,298.06,298.14,301.63,295.48,141587800,1583287344.0,000832.SH
20170718,298.08,297.28,298.96,295.8,79118300,888937808.0,000832.SH
20170719,297.53,301.3,301.3,297.49,91380600,1051895744.0,000832.SH
20170720,301.39,303.67,304.09,301.39,70718100,800905872.0,000832.SH
20170721,303.68,304.56,305.98,303.43,96441200,1101999616.0,000832.SH
20170724,304.24,306.54,307.34,304.24,72866200,858840240.0,000832.SH
20170725,306.58,302.17,307.6,301.98,76094400,883844784.0,000832.SH
20170726,302.27,303.75,305.21,301.87,116810100,1402304800.0,000832.SH
20170727,304.15,304.23,304.39,302.14,96646200,1163505168.0,000832.SH
20170728,304.33,305.17,305.34,303.64,73887500,910187536.0,000832.SH
20170731,305.23,307.13,307.41,305.08,88616900,1091395808.0,000832.SH
20170801,307.02,308.94,309.72,306.71,120157000,1449431184.0,000832.SH
20170802,309.04,312.61,313.03,308.93,142135300,1749575808.0,000832.SH
20170803,312.25,311.54,314.32,310.13,110070200,1334230208.0,000832.SH
20170804,311.56,310.58,312.33,310.46,143524500,1779059360.0,000832.SH
20170807,310.57,309.27,311.29,308.21,88403600,1071492912.0,000832.SH
20170808,309.25,308.99,309.83,308.45,71352200,857392560.0,000832.SH
20170809,308.97,306.19,309.05,306.18,69532200,822634512.0,000832.SH
20170810,305.74,304.99,307.4,303.86,58567000,677345088.0,000832.SH
20170811,304.44,302.07,304.44,301.56,98613300,1138572064.0,000832.SH
20170814,302.03,304.3,304.44,301.04,72149800,836940448.0,000832.SH
20170815,304.2,305.2,307.59,304.06,71520900,835801648.0,000832.SH
20170816,304.89,305.08,305.6,303.84,43547900,513014368.0,000832.SH
20170817,305.08,306.89,307.07,305.0,68048000,823590752.0,000832.SH
20170818,306.76,307.25,307.33,305.82,63335700,781539232.0,000832.SH
20170821,307.25,306.91,307.78,305.93,50759400,616414592.0,000832.SH
20170822,306.91,306.92,307.33,305.94,37177500,458197104.0,000832.SH
20170823,306.92,306.22,307.43,306.18,59587100,709569104.0,000832.SH
20170824,306.17,304.6,307.14,304.49,59354600,701570432.0,000832.SH
20170825,304.55,308.54,308.66,304.29,101215900,1189667152.0,000832.SH
20170828,308.73,312.59,314.34,308.73,156149300,1895612736.0,000832.SH
20170829,312.76,313.99,314.4,311.98,111024700,1414890448.0,000832.SH
20170830,313.15,312.77,314.18,312.17,130322900,1598169520.0,000832.SH
20170831,312.83,312.33,313.09,310.9,72456000,870730208.0,000832.SH
20170901,312.25,312.39,313.58,311.91,67320500,804598416.0,000832.SH
20170904,312.45,313.08,313.39,312.07,48647000,580681200.0,000832.SH
20170905,313.08,314.25,314.36,312.98,76523500,904261856.0,000832.SH
20170906,314.31,313.89,314.31,312.91,65282700,798131168.0,000832.SH
20170907,313.97,313.38,314.59,313.18,61151300,733292688.0,000832.SH
20170908,313.37,313.83,314.4,313.36,68053300,826943664.0,000832.SH
20170911,314.05,312.62,314.34,312.51,62745100,759276400.0,000832.SH
20170912,312.62,309.68,313.29,309.57,112223200,1326515472.0,000832.SH
20170913,309.68,308.56,310.04,308.28,62395700,727620976.0,000832.SH
20170914,308.57,307.35,309.31,306.97,82051300,957575664.0,000832.SH
20170915,307.37,307.22,308.19,306.18,68670600,802436976.0,000832.SH
20170918,306.84,307.24,308.31,306.81,49655600,583058032.0,000832.SH
20170919,307.31,306.63,307.86,306.26,37554600,438884912.0,000832.SH
20170920,306.68,306.67,306.9,305.83,31401700,360773360.0,000832.SH
20170921,306.67,306.46,307.57,306.19,52154800,606105360.0,000832.SH
20170922,306.45,304.86,306.67,304.41,47170300,539347744.0,000832.SH
20170925,304.88,302.93,305.14,302.76,46653900,557965408.0,000832.SH
20170926,302.69,300.57,303.19,299.59,46508500,532713360.0,000832.SH
20170927,300.6,300.99,301.42,299.9,63043400,720506448.0,000832.SH
20170928,300.92,300.78,302.45,300.27,24463700,280809536.0,000832.SH
20170929,300.88,303.05,303.57,300.8,36055500,416783024.0,000832.SH
20171009,303.39,303.81,308.58,303.39,46538000,553700240.0,000832.SH
20171010,304.04,305.2,305.25,303.39,48543100,586353008.0,000832.SH
20171011,305.2,306.77,306.94,304.97,41063700,483031680.0,000832.SH
20171012,306.76,307.19,307.59,306.6,34355900,399176928.0,000832.SH
20171013,307.2,307.28,308.03,306.94,38037200,446591280.0,000832.SH
20171016,307.27,306.66,307.83,306.28,66018700,827574432.0,000832.SH
20171017,306.74,306.83,307.34,306.51,46956600,585147760.0,000832.SH
20171018,306.85,306.08,307.29,305.58,31744400,384096752.0,000832.SH
20171019,306.09,303.59,306.29,302.82,36837200,434316032.0,000832.SH
20171020,303.58,303.86,304.09,302.95,37130100,437622016.0,000832.SH
20171023,303.88,302.57,304.46,302.52,36253200,415851744.0,000832.SH
20171024,302.57,303.36,303.49,302.49,19893000,229402194.0,000832.SH
20171025,303.55,303.02,303.7,302.69,52018900,641392224.0,000832.SH
20171026,303.03,301.77,303.07,301.49,75101100,868863392.0,000832.SH
20171027,301.8,303.11,304.11,301.8,78182000,963139328.0,000832.SH
20171030,303.13,298.58,304.1,297.93,78290500,890335520.0,000832.SH
20171031,298.44,298.57,298.8,297.95,56691900,645069072.0,000832.SH
20171101,298.49,298.75,299.31,298.36,60030700,690246048.0,000832.SH
20171102,298.75,297.78,298.75,297.54,112365400,1256205440.0,000832.SH
20171103,297.46,296.82,297.94,296.49,55102900,627215888.0,000832.SH
20171106,296.81,295.91,296.89,295.5,44453400,505192944.0,000832.SH
20171107,296.05,298.07,298.27,295.72,48285900,546576592.0,000832.SH
20171108,298.08,299.02,300.55,297.67,51520600,584061360.0,000832.SH
20171109,299.04,299.46,300.35,298.82,29501100,336013056.0,000832.SH
20171110,299.46,300.37,300.87,297.85,43789800,520294928.0,000832.SH
20171113,300.46,301.78,303.03,300.42,61669000,728789520.0,000832.SH
20171114,301.78,299.93,301.78,298.35,25171300,289727088.0,000832.SH
20171115,299.95,296.83,300.62,296.61,43310300,499586688.0,000832.SH
20171116,296.87,296.13,297.17,296.08,42282500,472137232.0,000832.SH
20171117,296.08,296.42,297.5,295.88,48940200,554033280.0,000832.SH
20171120,296.32,293.96,296.39,291.15,158749500,1779405024.0,000832.SH
20171121,293.83,294.78,297.34,293.67,111871900,1258433968.0,000832.SH
20171122,294.79,294.44,297.13,293.78,75485200,839247872.0,000832.SH
20171123,294.42,291.22,295.43,290.75,60551200,675914768.0,000832.SH
20171124,291.03,291.1,292.12,290.14,60841700,661902400.0,000832.SH
20171127,291.1,289.79,291.41,289.46,40097100,440572608.0,000832.SH
20171128,289.83,288.62,289.83,288.4,43791900,476673232.0,000832.SH
20171129,288.8,287.3,288.8,284.53,99293500,1086072864.0,000832.SH
20171130,287.19,286.29,287.19,285.78,85272800,921926640.0,000832.SH
20171201,286.35,284.56,286.62,284.32,140044000,1505703168.0,000832.SH
20171204,284.45,282.78,284.59,282.34,136555400,1453024032.0,000832.SH
20171205,282.12,282.75,284.79,282.0,102531800,1106589792.0,000832.SH
20171206,282.59,282.14,283.14,281.01,117778400,1266360256.0,000832.SH
20171207,282.0,282.82,283.48,281.73,66251300,699472416.0,000832.SH
20171208,282.8,286.63,286.67,282.75,110960600,1205939552.0,000832.SH
20171211,286.98,288.63,289.09,285.97,99837000,1099400128.0,000832.SH
20171212,288.73,285.72,289.57,285.65,60662200,665122000.0,000832.SH
20171213,285.71,286.44,287.05,285.4,65984800,729521136.0,000832.SH
20171214,286.46,284.5,287.14,284.09,84578800,910610112.0,000832.SH
20171215,284.52,284.1,284.67,283.71,68428900,739056240.0,000832.SH
20171218,284.08,283.22,285.01,282.97,55173200,587826656.0,000832.SH
20171219,282.92,284.44,284.58,282.92,81611200,872385456.0,000832.SH
20171220,284.47,282.82,284.69,282.82,61744400,667997392.0,000832.SH
20171221,283.01,284.21,284.59,282.52,60930400,656454016.0,000832.SH
20171222,284.26,285.18,286.08,284.26,101168000,1171395760.0,000832.SH
20171225,285.46,284.92,286.88,284.86,79601000,869569648.0,000832.SH
20171226,284.89,284.85,285.61,284.16,68251600,760644384.0,000832.SH
20171227,284.86,282.34,284.96,282.18,66492300,728928576.0,000832.SH
20171228,282.25,282.01,283.42,281.87,53718700,579316496.0,000832.SH
20171229,282.05,282.89,283.25,282.01,48979300,534345296.0,000832.SH
20180102,283.35,285.99,286.04,283.35,126180100,1393603024.0,000832.SH
20180103,285.77,289.67,290.18,285.74,142406600,1573386672.0,000832.SH
20180104,289.77,290.19,290.92,289.23,132139300,1471448112.0,000832.SH
20180105,290.17,292.84,293.02,290.17,166600700,1891816816.0,000832.SH
20180108,293.08,292.97,294.1,292.51,172734500,1973799904.0,000832.SH
20180109,292.77,291.52,293.15,291.52,101592200,1152646576.0,000832.SH
20180110,291.61,291.69,291.92,290.27,108474700,1211192512.0,000832.SH
20180111,291.37,290.97,291.55,290.31,103663500,1169430256.0,000832.SH
20180112,291.01,291.26,292.15,290.73,97006200,1097005968.0,000832.SH
20180115,291.36,289.48,291.51,289.23,104703100,1153500464.0,000832.SH
20180116,289.43,291.08,291.19,289.31,65193500,726992800.0,000832.SH
20180117,291.27,291.86,293.9,290.82,117456900,1292766000.0,000832.SH
20180118,292.03,294.79,294.85,292.03,110789700,1234902816.0,000832.SH
20180119,296.61,298.24,300.21,296.61,166706600,1909278064.0,000832.SH
20180122,298.68,301.47,301.91,298.28,133860400,1523370816.0,000832.SH
20180123,301.58,306.45,307.05,301.37,240456800,2814957904.0,000832.SH
20180124,306.48,310.07,310.23,306.07,205398000,2391707776.0,000832.SH
20180125,310.08,309.76,310.59,307.6,199953500,2295386128.0,000832.SH
20180126,309.85,309.82,310.97,308.27,150253700,1742202672.0,000832.SH
20180129,309.78,304.24,310.71,303.97,166046800,1930359680.0,000832.SH
20180130,304.28,300.95,304.88,300.6,121576900,1392608496.0,000832.SH
20180131,301.04,302.24,302.92,300.04,121786300,1394355696.0,000832.SH
20180201,302.29,299.42,303.79,298.18,331063100,3681269648.0,000832.SH
20180202,299.34,302.54,302.6,297.11,208790700,2309434016.0,000832.SH
20180205,301.92,306.71,306.78,300.95,264228300,3040545280.0,000832.SH
20180206,303.98,302.22,305.4,301.24,279258500,3195239552.0,000832.SH
20180207,304.06,300.05,306.31,299.87,298390800,3435511632.0,000832.SH
20180208,299.9,295.02,300.62,294.13,305400900,3418359248.0,000832.SH
20180209,292.8,287.81,292.8,284.64,442809000,4794409728.0,000832.SH
20180212,288.0,292.0,292.53,287.83,200282800,2193419648.0,000832.SH
20180213,293.47,294.05,296.75,293.36,251859300,2801946208.0,000832.SH
20180214,294.28,294.96,295.55,293.26,76187600,846545920.0,000832.SH
20180222,297.16,298.59,299.27,296.91,160383200,1839102944.0,000832.SH
20180223,298.68,298.81,300.65,298.22,143283000,1635062928.0,000832.SH
20180226,299.33,301.16,301.44,299.0,213423100,2407333824.0,000832.SH
20180227,301.38,298.73,301.58,298.71,195044700,2189567808.0,000832.SH
20180228,298.6,297.47,298.6,296.75,169897800,1934368784.0,000832.SH
20180301,297.17,297.83,298.51,296.98,183020700,2103510080.0,000832.SH
20180302,297.71,295.53,297.71,295.48,162768500,1843063680.0,000832.SH
20180305,295.54,294.16,296.51,293.73,139449400,1595344576.0,000832.SH
20180306,294.67,297.08,297.55,294.27,174600900,1943364704.0,000832.SH
20180307,297.39,296.17,299.69,296.09,138098300,1557059504.0,000832.SH
20180308,296.18,296.74,296.94,295.88,107824400,1219040112.0,000832.SH
20180309,296.74,298.17,298.47,296.28,148260600,1692735504.0,000832.SH
20180312,298.45,299.43,299.69,298.45,213010800,2400609600.0,000832.SH
20180313,299.49,298.85,300.53,298.48,170069000,1908936736.0,000832.SH
20180314,298.76,297.27,298.76,296.96,158275100,1762310064.0,000832.SH
20180315,297.05,296.83,297.48,296.51,112684000,1254145792.0,000832.SH
20180316,296.82,296.83,297.77,296.8,139820100,1576092160.0,000832.SH
20180319,296.94,296.93,297.21,296.52,122618400,1397990256.0,000832.SH
20180320,297.13,296.58,297.13,295.91,103614000,1172198464.0,000832.SH
20180321,296.65,296.03,298.16,295.97,143348600,1627990336.0,000832.SH
20180322,296.0,295.04,296.63,294.84,111302900,1258466464.0,000832.SH
20180323,294.16,290.82,294.16,289.4,255508900,2814626944.0,000832.SH
20180326,290.42,291.61,291.69,288.8,150924500,1675775088.0,000832.SH
20180327,292.45,292.63,293.6,292.13,169119100,1934974672.0,000832.SH
20180328,292.36,291.46,293.79,291.41,108247200,1217254624.0,000832.SH
20180329,291.7,293.08,293.58,290.72,130791300,1484427984.0,000832.SH
20180330,293.49,293.86,294.67,292.96,135300000,1569566848.0,000832.SH
20180402,294.13,295.18,296.13,293.95,169172000,1925756848.0,000832.SH
20180403,294.93,294.59,294.95,294.03,102615700,1152013424.0,000832.SH
20180404,294.86,295.28,296.48,294.86,121085800,1358126592.0,000832.SH
20180409,295.29,295.94,296.37,294.92,114521400,1291266944.0,000832.SH
20180410,295.81,297.73,297.76,295.71,135633600,1490333776.0,000832.SH
20180411,297.82,298.67,299.33,297.79,145035800,1623612896.0,000832.SH
20180412,298.66,297.04,299.08,296.85,78608500,882897072.0,000832.SH
20180413,297.5,295.69,298.34,295.19,87071500,998888640.0,000832.SH
20180416,295.75,293.86,295.75,293.86,130444200,1511392576.0,000832.SH
20180417,294.18,292.92,294.99,292.76,160844300,1732661888.0,000832.SH
20180418,294.15,295.73,296.6,292.9,169232200,1905284208.0,000832.SH
20180419,295.7,295.82,296.96,295.57,134481900,1553542992.0,000832.SH
20180420,295.79,293.56,295.9,293.47,92414400,1066478768.0,000832.SH
20180423,293.4,290.58,293.81,290.39,124817000,1345554560.0,000832.SH
20180424,290.8,294.77,294.95,290.73,176666300,1914333680.0,000832.SH
20180425,294.7,294.25,294.73,293.75,115488700,1311607184.0,000832.SH
20180426,294.47,292.13,294.68,292.03,103362700,1137156000.0,000832.SH
20180427,292.42,293.21,293.3,291.83,113576500,1282612192.0,000832.SH
20180502,293.65,292.15,294.32,292.08,93730300,1009731040.0,000832.SH
20180503,292.4,293.35,293.58,291.26,148930700,1633480368.0,000832.SH
